TimeStamp,UserID,Title,Rating
2024-01-10 05:10:15,191975,another 48 hrs. 1990,3
2024-01-10 05:49:51,26311,pleasantville 1998,3
2024-01-10 06:44:54,54868,the postman 1994,5
2024-01-10 13:57:42,185743,pretty woman 1990,3
2024-01-10 17:44:41,4877,full metal jacket 1987,3
2024-01-10 18:09:40,133014,clerks 1994,5
2024-01-10 19:20:55,31036,the blob 1958,2
2024-01-10 19:52:02,199709,billy madison 1995,2
2024-01-11 00:03:33,45034,gangs of new york 2002,4
2024-01-11 00:04:11,56857,fargo 1996,4
2024-01-11 00:27:24,154269,van helsing 2004,1
2024-01-11 01:33:00,13815,rushmore 1998,5
2024-01-11 02:13:21,25993,48 hrs. 1982,4
2024-01-11 02:19:09,104444,batman 1989,3
2024-01-11 02:32:49,142516,autumn in new york 2000,2
2024-01-11 10:11:35,41847,cop land 1997,3
2024-01-11 17:21:37,187539,moonstruck 1987,4
2024-01-11 19:14:44,141702,kill bill vol. 2 2004,4
2024-01-11 20:01:14,19726,harry potter and the chamber of secrets 2002,3
2024-01-11 20:05:47,154269,spring_ summer_ fall_ winter... and spring 2003,3
2024-01-11 23:22:35,10577,scream 1996,3
2024-01-11 23:31:01,104444,the graduate 1967,4
2024-01-12 01:25:06,33077,dances with wolves 1990,4
2024-01-12 03:35:59,19932,planet of the apes 2001,2
2024-01-12 04:24:10,100725,amadeus 1984,4
2024-01-12 05:01:56,171911,the princess bride 1987,4
2024-01-12 05:25:10,22579,contact 1997,4
2024-01-12 05:26:11,46351,che part one 2008,5
2024-01-12 06:40:41,60403,the running man 1987,4
2024-01-12 17:34:20,34352,toy story 1995,5
2024-01-12 18:58:18,94447,white squall 1996,5
2024-01-13 02:20:50,4371,the godfather part ii 1974,3
2024-01-13 04:20:21,22579,apocalypse now 1979,5
2024-01-13 06:14:04,93737,casanova 2005,5
2024-01-13 07:48:52,101709,amlie 2001,3
2024-01-13 14:53:44,75875,amlie 2001,4
2024-01-13 17:53:54,16698,excalibur 1981,4
2024-01-13 18:08:24,137032,metropolis 1927,5
2024-01-13 20:34:11,33077,addams family values 1993,3
2024-01-13 21:45:30,142516,the silence of the lambs 1991,4
2024-01-13 23:47:13,100725,thelma  louise 1991,4
2024-01-14 00:51:51,86548,the blue lagoon 1980,3
2024-01-14 00:59:02,137586,forrest gump 1994,2
2024-01-14 02:49:17,13815,barefoot in the park 1967,4
2024-01-14 03:19:10,94447,the bachelor 1999,3
2024-01-14 03:29:03,13821,goldeneye 1995,4
2024-01-14 03:54:32,9590,rushmore 1998,1
2024-01-14 05:16:38,19726,austin powers the spy who shagged me 1999,1
2024-01-14 08:08:59,157055,jurassic park 1993,3
2024-01-14 10:58:59,19932,city of god 2002,5
2024-01-14 12:19:34,93737,to kill a mockingbird 1962,3
2024-01-14 16:32:55,61888,rocket gibraltar 1988,3
2024-01-17 10:14:15,46351,snatch 2000,4
2024-01-17 10:31:32,157055,the silence of the lambs 1991,3
2024-01-17 11:07:20,184569,happy_ texas 1999,5
2024-01-17 11:50:55,176704,whats eating gilbert grape 1993,4
2024-01-17 13:49:18,191975,pet sematary 1989,3
2024-01-17 14:38:54,16283,the program 1993,1
2024-01-17 15:19:35,52352,clear and present danger 1994,3
2024-01-17 15:49:12,9590,tombstone 1993,5
2024-01-17 16:45:33,29736,raiders of the lost ark 1981,3
2024-01-17 18:43:13,7100,johnny mnemonic 1995,4
2024-01-17 19:13:48,16636,this is spinal tap 1984,4
2024-01-17 19:54:17,169317,shoot em up 2007,4
2024-01-17 20:59:29,137586,the lost world jurassic park 1997,5
2024-01-17 21:05:28,154269,the mother 2003,5
2024-01-17 21:45:04,139820,patch adams 1998,3
2024-01-17 22:42:43,125672,kissing a fool 1998,2
2024-01-17 23:25:41,75180,jaws the revenge 1987,3
2024-01-17 23:30:57,19932,down periscope 1996,3
2024-01-17 23:31:34,28682,gladiator 2000,1
2024-01-17 23:52:22,13815,one flew over the cuckoos nest 1975,5
2024-01-18 00:03:12,158230,sleepless in seattle 1993,3
2024-01-18 04:47:32,4371,good will hunting 1997,4
2024-01-18 05:21:05,139489,airplane 1980,4
2024-01-18 05:29:59,98084,harry potter and the goblet of fire 2005,4
2024-01-18 05:58:31,27505,the silence of the lambs 1991,3
2024-01-18 08:27:45,26311,patch adams 1998,3
2024-01-18 09:47:31,25868,while you were sleeping 1995,5
2024-01-18 11:28:54,15735,wedding bell blues 1996,5
2024-01-18 15:12:40,95412,natural born killers 1994,1
2024-01-18 15:55:55,207700,patriot games 1992,3
2024-01-18 16:49:20,16268,robin hood men in tights 1993,2
2024-01-18 17:07:41,16283,waterworld 1995,3
2024-01-18 18:44:30,89772,chicken run 2000,5
2024-01-18 19:31:13,139820,alice in wonderland 1951,2
2024-01-18 20:22:39,144241,terminator 2 judgment day 1991,3
2024-01-18 21:56:15,56857,heat 1995,4
2024-01-18 22:32:54,36446,the secret garden 1993,4
2024-01-18 22:56:44,140574,strictly ballroom 1992,4
2024-01-19 00:17:13,16636,2001 a space odyssey 1968,5
2024-01-19 01:44:31,28682,fargo 1996,5
2024-01-19 02:04:50,172682,schindlers list 1993,4
2024-01-19 03:41:17,104180,aliens 1986,4
2024-01-19 05:49:04,168584,multiplicity 1996,2
2024-01-19 06:33:09,11752,amadeus 1984,3
2024-01-19 07:01:56,158230,priest 1994,4
2024-01-19 07:53:00,98084,love actually 2003,5
2024-01-19 08:08:10,153646,batman 1989,4
2024-01-19 11:36:49,61888,a christmas story 1983,5
2024-01-19 13:50:57,118461,howls moving castle 2004,4
2024-01-19 16:00:33,16283,mr. hollands opus 1995,4
2024-01-14 20:55:40,16283,forrest gump 1994,5
2024-01-14 22:26:53,45034,the poseidon adventure 1972,1
2024-01-14 23:01:23,19726,the lord of the rings the fellowship of the ring 2001,5
2024-01-14 23:52:51,137586,psycho ii 1983,3
2024-01-15 00:10:06,207700,double jeopardy 1999,3
2024-01-15 01:10:32,86548,austin powers the spy who shagged me 1999,4
2024-01-15 04:27:04,141162,fantasia 1940,5
2024-01-15 06:01:21,103050,the experiment 2001,4
2024-01-15 08:37:42,169317,kung fu panda 2008,4
2024-01-15 09:30:54,19117,pulp fiction 1994,3
2024-01-15 11:02:21,128633,big 1988,2
2024-01-15 14:34:43,107873,toy story 1995,5
2024-01-15 17:42:08,4371,radio days 1987,3
2024-01-15 19:26:34,52352,aladdin 1992,3
2024-01-15 19:41:23,169317,ghost in the shell 2 innocence 2004,2
2024-01-15 19:55:30,29736,the jerk 1979,4
2024-01-15 20:12:31,13821,the lion king 1994,5
2024-01-15 22:54:37,27505,total recall 1990,4
2024-01-16 00:27:05,19726,doctor dolittle 1967,3
2024-01-16 00:43:17,153646,batman forever 1995,4
2024-01-16 01:14:26,137586,the x files 1998,5
2024-01-16 03:19:51,31036,black cat_ white cat 1998,5
2024-01-16 04:02:19,33729,american pie presents the naked mile 2006,3
2024-01-16 04:54:39,86548,sleepers 1996,4
2024-01-16 05:28:26,101709,life is beautiful 1997,3
2024-01-16 05:48:16,61888,to kill a mockingbird 1962,5
2024-01-16 06:18:50,16636,hideous kinky 1998,3
2024-01-16 06:57:23,140574,ordinary people 1980,4
2024-01-16 07:11:48,168749,dead man walking 1995,5
2024-01-16 16:01:18,75875,the shawshank redemption 1994,4
2024-01-16 16:06:19,185743,rumble in the bronx 1995,4
2024-01-16 20:43:47,128633,rear window 1954,4
2024-01-16 21:10:30,25993,enemy at the gates 2001,3
2024-01-16 21:38:12,118461,pulp fiction 1994,2
2024-01-16 21:44:53,89772,shrek 2001,5
2024-01-16 21:57:07,4877,inspector gadget 1999,3
2024-01-17 00:41:39,125672,shes all that 1999,4
2024-01-17 01:41:16,54868,extreme measures 1996,3
2024-01-17 01:41:40,16698,apollo 13 1995,5
2024-01-17 01:59:53,144241,the hunt for red october 1990,3
2024-01-17 02:59:15,75180,problem child 1990,4
2024-01-17 04:08:28,100725,crazybeautiful 2001,4
2024-01-17 05:45:49,95412,dances with wolves 1990,5
2024-01-17 08:16:02,98084,the intouchables 2011,4
2024-01-19 19:28:13,19726,the lord of the rings the two towers 2002,5
2024-01-19 21:16:20,178740,menace ii society 1993,5
2024-01-19 22:51:07,140574,mr. jealousy 1997,4
2024-01-20 00:15:58,15735,two much 1996,5
2024-01-20 01:33:59,13821,ace ventura pet detective 1994,1
2024-01-20 02:21:55,27505,crocodile dundee 1986,1
2024-01-20 02:29:15,4294,dick tracy 1990,2
2024-01-20 02:38:05,157055,flirting with disaster 1996,1
2024-01-20 03:25:50,139489,johnny mnemonic 1995,3
2024-01-20 03:27:13,98084,the royal tenenbaums 2001,4
2024-01-20 05:12:54,26311,austin powers the spy who shagged me 1999,4
2024-01-20 10:20:35,28682,almost famous 2000,5
2024-01-20 12:36:04,31036,french kiss 1995,3
2024-01-20 18:13:44,93737,v for vendetta 2006,3
2024-01-20 19:38:59,36446,fried green tomatoes 1991,5
2024-01-20 21:08:09,16283,mystery science theater 3000 the movie 1996,5
2024-01-20 23:12:05,168749,mr. hollands opus 1995,4
2024-01-21 00:11:38,15735,sgt. bilko 1996,3
2024-01-21 00:19:12,144241,the rocketeer 1991,3
2024-01-21 01:23:41,100725,an american tail 1986,5
2024-01-21 03:03:16,61888,american beauty 1999,5
2024-01-21 04:55:55,184569,eyes wide shut 1999,1
2024-01-21 15:04:02,169317,taxi 3 2003,4
2024-01-21 15:12:10,142516,american psycho 2000,3
2024-01-21 17:46:37,11752,das boot 1981,4
2024-01-21 17:58:48,75180,im gonna git you sucka 1988,3
2024-01-21 18:04:22,98084,slumdog millionaire 2008,3
2024-01-21 19:02:15,103050,shrek 2 2004,5
2024-01-21 21:37:50,125672,four weddings and a funeral 1994,4
2024-01-21 21:40:40,18810,28 days 2000,3
2024-01-21 22:11:22,27505,the wild bunch 1969,4
2024-01-22 00:59:20,19932,an american werewolf in london 1981,5
2024-01-22 01:30:59,9978,mystery science theater 3000 the movie 1996,3
2024-01-22 01:58:32,100725,the clan of the cave bear 1986,4
2024-01-22 02:14:37,52573,the border 1982,4
2024-01-22 02:45:04,26311,cape fear 1991,4
2024-01-22 03:08:14,93737,the rescuers 1977,4
2024-01-22 03:25:16,19726,jurassic park 1993,3
2024-01-22 04:14:35,107873,the usual suspects 1995,5
2024-01-22 05:37:30,31036,conspiracy theory 1997,2
2024-01-17 15:40:54,136665,austin powers in goldmember 2002,3
2024-01-17 15:59:19,168584,american beauty 1999,5
2024-01-17 17:45:35,154269,europa europa 1990,4
2024-01-17 17:48:56,86548,twelve monkeys 1995,4
2024-01-17 18:35:42,184569,that darn cat 1997,1
2024-01-17 19:58:52,41847,amistad 1997,5
2024-01-17 21:04:58,19726,monsters_ inc. 2001,4
2024-01-17 21:55:11,76191,die hard with a vengeance 1995,3
2024-01-17 23:06:09,104444,one hundred and one dalmatians 1961,4
2024-01-17 23:34:05,36446,courage under fire 1996,4
2024-01-18 00:05:21,34352,life of brian 1979,5
2024-01-18 00:47:45,107873,outbreak 1995,3
2024-01-18 01:41:52,144241,the avengers 1998,3
2024-01-18 02:16:01,54868,fargo 1996,4
2024-01-18 02:16:10,168584,a christmas story 1983,4
2024-01-18 02:34:36,18810,scent of a woman 1992,4
2024-01-18 04:33:53,89772,guardians of the galaxy 2014,5
2024-01-18 05:14:30,52573,sphere 1998,2
2024-01-18 07:06:17,168749,the substitute 1996,3
2024-01-18 07:26:59,178740,donnie brasco 1997,2
2024-01-18 07:56:25,31036,kingpin 1996,1
2024-01-18 09:01:25,75875,monty python and the holy grail 1975,5
2024-01-18 13:39:07,16698,contact 1997,4
2024-01-18 15:48:56,80582,groundhog day 1993,5
2024-01-18 17:07:52,10577,mars attacks 1996,2
2024-01-18 18:09:22,33077,the shawshank redemption 1994,3
2024-01-18 18:13:10,12971,shutter island 2010,4
2024-01-18 19:09:03,191975,the return of the living dead 1985,3
2024-01-18 20:02:31,9590,desperado 1995,4
2024-01-18 20:03:38,141702,mrs. doubtfire 1993,4
2024-01-18 20:35:15,10577,the english patient 1996,4
2024-01-18 21:38:49,75180,born in east l.a. 1987,3
2024-01-18 22:08:50,27505,the godfather 1972,5
2024-01-18 22:09:46,52352,waterworld 1995,2
2024-01-18 23:30:49,100725,toys 1992,4
2024-01-19 00:23:02,82978,e.t. the extra-terrestrial 1982,5
2024-01-19 02:27:43,139489,grosse pointe blank 1997,3
2024-01-19 04:09:31,107873,pulp fiction 1994,5
2024-01-19 04:32:16,184569,the blair witch project 1999,4
2024-01-19 08:13:13,94447,vanilla sky 2001,4
2024-01-19 12:40:07,46351,the lord of the rings the return of the king 2003,4
2024-01-19 14:35:17,7100,underworld rise of the lycans 2009,5
2024-01-19 15:21:46,16698,big 1988,2
2024-01-19 16:21:16,45034,the great escape 1963,3
2024-01-19 17:11:15,169317,gremlins 2 the new batch 1990,4
2024-01-19 17:20:00,12971,sweet home alabama 2002,3
2024-01-19 17:36:08,16268,stepmom 1998,3
2024-01-19 18:55:28,118461,the jungle book 1994,3
2024-01-19 19:21:03,18810,pulp fiction 1994,4
2024-01-19 19:31:00,168584,tank girl 1995,4
2024-01-19 19:37:55,142516,legend 1985,3
2024-01-22 07:00:07,128633,good will hunting 1997,2
2024-01-22 08:21:53,95412,crimson tide 1995,4
2024-01-22 18:41:00,46351,children of men 2006,4
2024-01-22 19:19:32,27011,arachnophobia 1990,4
2024-01-22 21:58:50,26311,beverly hills ninja 1997,3
2024-01-22 22:25:47,86548,american beauty 1999,5
2024-01-23 00:04:04,89772,cars 2006,5
2024-01-23 00:37:27,33077,schindlers list 1993,5
2024-01-23 01:37:31,104444,rat race 2001,2
2024-01-23 03:01:39,168584,life of brian 1979,4
2024-01-23 05:07:11,16283,the naked gun 33 the final insult 1994,3
2024-01-23 06:57:11,22579,collateral 2004,5
2024-01-23 08:31:04,82978,gentlemen prefer blondes 1953,4
2024-01-23 09:58:29,61888,the wizard of oz 1939,5
2024-01-23 11:33:50,103050,the world is not enough 1999,4
2024-01-23 13:20:04,98084,moulin rouge 2001,3
2024-01-23 13:45:32,36446,the return of the pink panther 1975,4
2024-01-23 14:55:31,75180,hot pursuit 1987,3
2024-01-23 15:20:42,168749,willy wonka  the chocolate factory 1971,3
2024-01-23 17:29:43,140574,witness 1985,3
2024-01-23 18:14:43,13821,aladdin 1992,5
2024-01-23 18:24:43,157055,mighty aphrodite 1995,4
2024-01-23 19:30:35,13815,bottle rocket 1996,3
2024-01-23 22:45:02,29736,theres something about mary 1998,5
2024-01-23 23:12:29,144241,back to the future part iii 1990,4
2024-01-23 23:29:10,185743,batman 1989,3
2024-01-24 01:01:18,28682,the royal tenenbaums 2001,4
2024-01-24 01:46:03,100725,the shawshank redemption 1994,5
2024-01-24 04:18:43,56857,fled 1996,3
2024-01-24 04:19:50,9059,les miserables 1995,3
2024-01-24 05:54:50,176704,the net 1995,3
2024-01-24 06:02:09,52352,batman 1989,2
2024-01-24 06:30:22,9590,the talented mr. ripley 1999,4
2024-01-24 07:13:12,26311,teenage mutant ninja turtles ii the secret of the ooze 1991,3
2024-01-24 07:46:13,82095,four weddings and a funeral 1994,3
2024-01-24 08:27:02,141162,nine months 1995,4
2024-01-24 09:45:05,4607,action jackson 1988,2
2024-01-24 19:41:36,11752,city hall 1996,4
2024-01-24 20:07:09,199709,the lion king 1994,4
2024-01-19 20:54:45,9059,300 2006,5
2024-01-19 23:24:08,9590,pleasantville 1998,3
2024-01-20 01:08:14,16636,fly away home 1996,4
2024-01-20 01:59:55,141162,so i married an axe murderer 1993,3
2024-01-20 02:26:37,19117,crimson tide 1995,5
2024-01-20 03:07:04,52352,muriels wedding 1994,3
2024-01-20 03:14:53,104444,being john malkovich 1999,4
2024-01-20 05:51:58,52573,the usual suspects 1995,4
2024-01-20 06:32:32,22579,the hunt for red october 1990,4
2024-01-20 07:20:41,184569,rising sun 1993,3
2024-01-20 15:12:32,36446,tank girl 1995,1
2024-01-20 15:45:11,187539,analyze this 1999,5
2024-01-20 16:19:20,16268,chicago 2002,3
2024-01-20 16:57:15,16698,the terminator 1984,4
2024-01-20 17:19:40,33729,man on fire 2004,4
2024-01-20 18:45:58,207700,forces of nature 1999,2
2024-01-20 18:49:17,125672,an american tail fievel goes west 1991,4
2024-01-20 20:11:23,25868,cliffhanger 1993,3
2024-01-20 21:31:22,86548,the shawshank redemption 1994,5
2024-01-20 21:40:07,153646,aladdin 1992,5
2024-01-20 22:01:16,13821,jurassic park 1993,5
2024-01-20 23:31:53,196733,my own private idaho 1991,3
2024-01-20 23:47:24,33077,babe 1995,5
2024-01-21 00:59:34,16636,blade runner 1982,5
2024-01-21 01:29:38,104180,chasing amy 1997,5
2024-01-21 03:42:36,26311,the lord of the rings the return of the king 2003,5
2024-01-21 04:31:32,158230,die hard with a vengeance 1995,3
2024-01-21 05:02:54,168584,the life aquatic with steve zissou 2004,5
2024-01-21 05:37:40,19117,goldeneye 1995,3
2024-01-21 05:55:14,157055,casino 1995,5
2024-01-21 07:40:51,140574,the beautician and the beast 1997,2
2024-01-21 08:13:46,139489,judge dredd 1995,1
2024-01-21 08:27:26,93737,rosencrantz  guildenstern are dead 1991,4
2024-01-21 10:27:00,185743,waterworld 1995,3
2024-01-21 17:26:38,199709,tommy boy 1995,4
2024-01-21 18:46:06,169317,300 2006,5
2024-01-21 19:06:19,19117,cliffhanger 1993,3
2024-01-21 19:14:59,118461,my girl 1991,4
2024-01-21 19:53:24,12971,american history x 1998,4
2024-01-21 20:48:40,139820,toy story 1995,3
2024-01-21 21:03:23,16636,strangers on a train 1951,5
2024-01-21 21:03:53,33729,the meaning of life 1983,4
2024-01-21 22:32:08,36446,breakfast at tiffanys 1961,1
2024-01-21 22:42:15,98084,about a boy 2002,4
2024-01-21 22:58:59,41847,titanic 1997,4
2024-01-21 23:05:16,28682,roman holiday 1953,5
2024-01-22 00:27:57,168749,sabrina 1995,3
2024-01-22 00:33:18,196733,dune 1984,3
2024-01-22 02:19:06,52352,batman forever 1995,1
2024-01-22 03:40:34,154269,rain man 1988,4
2024-01-22 03:50:17,171911,circle of friends 1995,5
2024-01-22 04:18:49,157055,six degrees of separation 1993,4
2024-01-22 05:18:37,158230,the firm 1993,3
2024-01-22 05:24:35,10577,courage under fire 1996,4
2024-01-22 06:13:13,191975,married to the mob 1988,3
2024-01-22 07:52:44,69643,changing lanes 2002,3
2024-01-24 20:13:19,101709,the lives of others 2006,5
2024-01-24 20:13:26,118461,the indian in the cupboard 1995,3
2024-01-24 20:39:48,36446,pink floyd the wall 1982,5
2024-01-24 20:51:42,28682,twilight 1998,1
2024-01-24 21:51:18,191975,titus 1999,4
2024-01-24 21:56:34,144241,armageddon 1998,3
2024-01-24 22:14:13,137586,twelve monkeys 1995,4
2024-01-24 23:08:20,157055,ed wood 1994,1
2024-01-25 01:01:41,139820,the secret garden 1993,3
2024-01-25 02:30:00,25993,after hours 1985,4
2024-01-25 02:42:55,10577,exorcist ii the heretic 1977,1
2024-01-25 03:24:20,168749,mission impossible 1996,3
2024-01-25 04:33:32,4371,the gods must be crazy ii 1989,3
2024-01-25 04:54:09,56857,last man standing 1996,2
2024-01-25 05:28:47,103050,octopussy 1983,4
2024-01-25 05:39:11,33729,the last king of scotland 2006,4
2024-01-25 05:51:15,137032,saving private ryan 1998,4
2024-01-25 06:03:40,16698,office space 1999,4
2024-01-25 08:17:49,25868,twister 1996,3
2024-01-25 11:52:20,22579,friday night lights 2004,5
2024-01-25 11:57:50,23672,fletch 1985,5
2024-01-25 14:03:53,34352,braveheart 1995,4
2024-01-25 14:25:39,139489,back to the future part iii 1990,2
2024-01-25 14:31:16,169317,flubber 1997,3
2024-01-25 16:28:48,168584,ben-hur 1959,2
2024-01-25 17:06:18,82095,leaving las vegas 1995,4
2024-01-25 19:28:43,158230,the remains of the day 1993,4
2024-01-25 22:04:44,36446,the gods must be crazy 1980,4
2024-01-25 23:40:45,125672,the jungle book 1994,4
2024-01-25 23:58:53,207700,faceoff 1997,2
2024-01-26 00:04:04,139489,grease 1978,5
2024-01-26 00:13:18,144241,last man standing 1996,3
2024-01-26 00:14:10,100725,the outsiders 1983,4
2024-01-26 01:31:38,25868,maverick 1994,4
2024-01-26 01:50:00,172682,star trek nemesis 2002,3
2024-01-26 02:05:50,88159,desperado 1995,5
2024-01-26 02:10:07,11752,the maltese falcon 1941,5
2024-01-26 02:38:03,41847,aliens 1986,4
2024-01-26 03:17:28,52352,the fugitive 1993,3
2024-01-26 03:24:25,34352,the specialist 1994,2
2024-01-26 04:45:20,4607,rushmore 1998,3
2024-01-26 05:51:04,75180,death before dishonor 1987,4
2024-01-26 08:11:53,176704,get shorty 1995,5
2024-01-26 09:52:35,128633,beetlejuice 1988,2
2024-01-26 10:14:03,169317,titanic 1953,2
2024-01-26 12:19:51,93737,the lion king 1994,4
2024-01-26 12:53:13,196733,there will be blood 2007,5
2024-01-26 13:26:51,52573,american gangster 2007,4
2024-01-26 14:18:46,55167,the sixth sense 1999,5
2024-01-26 15:11:39,213880,the indian in the cupboard 1995,3
2024-01-26 16:08:17,26311,the exorcism of emily rose 2005,4
2024-01-26 16:09:38,197753,the empire strikes back 1980,4
2024-01-26 17:34:05,28682,indiana jones and the temple of doom 1984,1
2024-01-26 17:40:40,4294,the lord of the rings the fellowship of the ring 2001,2
2024-01-26 17:44:04,56857,return of the jedi 1983,4
2024-01-26 18:50:59,13815,eternal sunshine of the spotless mind 2004,4
2024-01-26 19:13:35,7100,x2 2003,5
2024-01-26 19:54:56,168584,deliverance 1972,2
2024-01-26 20:40:20,184569,singin in the rain 1952,4
2024-01-26 21:18:04,191975,black rain 1989,4
2024-01-22 09:44:35,184569,the manchurian candidate 1962,3
2024-01-22 11:45:53,104180,absolute power 1997,4
2024-01-22 12:27:44,4371,goodfellas 1990,1
2024-01-22 13:47:53,10209,james and the giant peach 1996,5
2024-01-22 16:19:12,141162,my cousin vinny 1992,3
2024-01-22 18:07:46,89772,raiders of the lost ark 1981,5
2024-01-22 18:29:31,153646,braveheart 1995,5
2024-01-22 19:46:16,25993,gosford park 2001,4
2024-01-22 20:18:08,196733,clerks 1994,4
2024-01-22 20:38:43,104180,reservoir dogs 1992,3
2024-01-22 20:57:45,207700,the empire strikes back 1980,4
2024-01-22 21:22:19,52352,ace ventura pet detective 1994,1
2024-01-22 21:31:31,12971,gifted hands the ben carson story 2009,5
2024-01-22 22:17:50,125672,the great mouse detective 1986,4
2024-01-22 23:59:13,128633,the little mermaid 1989,1
2024-01-23 01:22:17,31036,beautiful people 1999,4
2024-01-23 02:19:23,88159,love affair 1994,4
2024-01-23 02:46:36,139820,city of angels 1998,4
2024-01-23 05:45:58,33729,the dark knight 2008,5
2024-01-23 09:29:32,9059,the guns of navarone 1961,4
2024-01-23 10:14:32,28682,84 charing cross road 1987,3
2024-01-23 12:04:00,93737,jurassic park 1993,2
2024-01-23 13:21:39,13815,amlie 2001,5
2024-01-23 14:22:18,139489,desperado 1995,4
2024-01-23 14:30:44,16636,singin in the rain 1952,5
2024-01-23 15:19:36,157055,outbreak 1995,3
2024-01-23 17:17:45,15735,children of the corn iv the gathering 1996,3
2024-01-23 17:24:25,9978,phenomenon 1996,4
2024-01-23 18:58:17,168584,midnight cowboy 1969,3
2024-01-23 19:11:37,142516,the cutting edge 1992,4
2024-01-23 20:23:30,139489,honey_ i shrunk the kids 1989,1
2024-01-23 20:42:17,158230,leaving las vegas 1995,3
2024-01-23 23:06:40,137586,deep blue sea 1999,4
2024-01-24 00:16:11,75180,money train 1995,4
2024-01-24 00:39:07,118461,pirates of the caribbean the curse of the black pearl 2003,4
2024-01-24 01:55:41,16698,lock_ stock and two smoking barrels 1998,5
2024-01-24 02:48:36,184569,diva 1981,5
2024-01-24 04:27:20,16283,twelve monkeys 1995,4
2024-01-24 05:02:00,16636,gun shy 2000,3
2024-01-24 05:29:54,27505,a clockwork orange 1971,4
2024-01-24 05:38:40,104180,heathers 1988,4
2024-01-24 07:07:32,86548,entrapment 1999,4
2024-01-24 08:44:35,98084,pirates of the caribbean the curse of the black pearl 2003,5
2024-01-24 12:08:17,140574,the crow 1994,4
2024-01-24 13:11:02,22579,austin powers international man of mystery 1997,1
2024-01-24 15:50:15,61888,all about eve 1950,5
2024-01-24 16:17:22,107873,speed 1994,5
2024-01-24 16:41:17,93737,the godfather part iii 1990,3
2024-01-24 19:36:53,104180,monty python and the holy grail 1975,4
2024-01-24 20:23:23,153646,pulp fiction 1994,3
2024-01-24 20:29:02,16636,annie hall 1977,3
2024-01-24 21:06:50,142516,the ring 2002,4
2024-01-26 22:17:44,19117,apollo 13 1995,5
2024-01-26 23:07:56,13821,waterworld 1995,3
2024-01-26 23:25:14,197753,casino 1995,3
2024-01-26 23:43:08,158230,independence day 1996,3
2024-01-26 23:49:12,157055,red rock west 1993,3
2024-01-27 00:13:25,128633,splash 1984,2
2024-01-27 00:21:39,104444,starman 1984,4
2024-01-27 01:28:40,93737,speed 1994,2
2024-01-27 01:42:53,98084,harry potter and the prisoner of azkaban 2004,3
2024-01-27 02:09:04,125672,forrest gump 1994,5
2024-01-27 02:44:26,9059,gladiator 1992 1992,4
2024-01-27 03:07:20,89772,aliens 1986,5
2024-01-27 05:20:03,60403,the legend of 1900 1998,3
2024-01-27 05:55:17,103050,die another day 2002,4
2024-01-27 06:01:31,52352,cliffhanger 1993,3
2024-01-27 06:54:09,31036,highlander 1986,3
2024-01-27 08:31:11,107873,get shorty 1995,4
2024-01-27 08:34:22,33077,jurassic park 1993,3
2024-01-27 12:04:46,16698,the sixth sense 1999,4
2024-01-27 12:33:29,56857,broken arrow 1996,3
2024-01-27 12:43:23,25868,jerry maguire 1996,5
2024-01-27 15:23:14,61888,dr. strangelove or how i learned to stop worrying and love the bomb 1964,4
2024-01-27 17:03:17,16636,touch of evil 1958,5
2024-01-27 17:49:17,28682,devil in a blue dress 1995,2
2024-01-27 18:40:26,104444,congo 1995,3
2024-01-27 19:02:58,82978,rabbit-proof fence 2002,5
2024-01-27 19:58:43,89772,shrek 2 2004,5
2024-01-27 20:11:40,12971,american gangster 2007,4
2024-01-27 21:13:56,10577,rocky 1976,5
2024-01-27 21:34:28,94447,what lies beneath 2000,5
2024-01-27 22:31:53,153646,maverick 1994,5
2024-01-27 23:21:25,184569,groundhog day 1993,3
2024-01-28 00:13:22,52352,natural born killers 1994,3
2024-01-28 01:45:44,9590,beverly hills cop iii 1994,2
2024-01-28 02:00:01,13815,finding forrester 2000,4
2024-01-28 02:01:38,86548,batman forever 1995,3
2024-01-28 02:30:04,52573,m*a*s*h 1970,4
2024-01-28 03:37:10,144241,eraser 1996,2
2024-01-28 03:47:42,178740,multiplicity 1996,3
2024-01-28 04:52:36,80794,thelma  louise 1991,1
2024-01-28 05:35:47,139489,muriels wedding 1994,4
2024-01-28 06:41:21,125672,casablanca 1942,2
2024-01-28 11:37:10,33077,clear and present danger 1994,5
2024-01-28 12:36:00,128633,the wizard of oz 1939,4
2024-01-28 13:01:15,16283,independence day 1996,3
2024-01-28 13:54:56,171911,schindlers list 1993,4
2024-01-28 14:01:53,158230,disclosure 1994,2
2024-01-28 14:25:12,45034,men in black ii 2002,3
2024-01-28 15:15:17,61888,one flew over the cuckoos nest 1975,5
2024-01-28 15:33:11,196733,gran torino 2008,3
2024-01-28 16:55:45,140574,la femme nikita 1990,5
2024-01-28 18:57:42,176704,mrs. doubtfire 1993,3
2024-01-28 19:55:19,98084,ice age 2002,4
2024-01-28 20:05:00,15735,james and the giant peach 1996,5
2024-01-28 20:06:50,61888,midnight cowboy 1969,5
2024-01-28 20:17:25,185743,heavy metal 1981,3
2024-01-28 20:19:55,13821,ghost 1990,4
2024-01-28 20:54:20,139489,liar liar 1997,2
2024-01-28 21:39:11,128633,romancing the stone 1984,1
